index,comment,sentiment scores,date
301,Which govt agreed to this we will take them down,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income. the article also mentions that the government is considering dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. overall, the tone of the article is informative and neutral, providing information about the potential changes without expressing any strong opinions or biases.",2025-07-31 13:18:35+00:00
302,I think government n kwsp r out of money liao.,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any opinion or bias.",2025-08-04 10:19:12+00:00
303,well.....they found out that huge number of ppl will retire in coming years and cannot afford to payout lump sum....as that action will collapse EPF as a whole...,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, it is not clear if it will be implemented or how it may affect epf members. overall, the tone of the article is neutral, providing information on the potential change without expressing a clear opinion or bias.",2025-08-01 15:38:22+00:00
304,This is not right,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion about the proposal. therefore, the sentiment of the text is neutral.",2025-08-01 12:53:25+00:00
305,It's optional la. Not mandatory. You can opt in to it. Don't simply la panic2,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion about the matter. therefore, the sentiment of the text is neutral.",2025-08-01 11:26:56+00:00
306,Withdraw all in 5 years,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change and the current state of the epf without expressing any clear opinion or bias.",2025-08-01 09:46:07+00:00
307,Dont touch our $$ ... it's up to us on our own retirement $$$ ..,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-08-01 09:09:44+00:00
308,"epf wont make retirees angry cos epf wants to retain your money. if the policy makes you withdraw angrily, billions of money will be gone.Thats not what the new policy intented.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any strong opinions or biases.",2025-08-01 05:25:14+00:00
309,When information is certain and concrete only blardy report la halo... only creating confusion la,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income. while the proposal is still under review, the article highlights the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing information on the potential changes without expressing a clear opinion or bias.",2025-08-01 02:54:30+00:00
310,"Not agree at all . ,bad idea . Gov have no right to manipulate Acc 1 withdrawal act . Do not playing around with our retire scheme. We can planned our own .tq very much .","sentiment: negative

explanation: the author of the article is negative about the proposed change to the employees provident fund (epf) as they believe it could limit the retirees' freedom to manage their savings. the author argues that the government should not manipulate the acc 1 withdrawal act and instead, retirees should be allowed to plan their own retirement schemes. the author is skeptical about the government's intentions and believes that the proposed change could lead to a loss of control over their savings for retirees.",2025-08-01 02:23:35+00:00
311,"Make it Optional.

EPF supposedly not to.hold that money too long unless being given mandate by the account holder.

How we gonna spend our saving, let us to decide.

We've already park the money for 55 years, a long time for EPF to.utilize it for whatsoever investment.

Please, don't rob retiree freedom and our life time saving. Need to enjoy a bit before visit life after life","sentiment: negative

explanation: the author of the article is expressing negative sentiment towards the proposed change in epf withdrawal rules. they argue that retirees should have the freedom to decide how to spend their savings, and that the government should not restrict their access to their own money. the author also mentions that the government's proposal could limit retirees' ability to enjoy their savings before they pass away. overall, the tone of the article is critical of the government's plan and advocates for retirees' rights to manage their own savings.",2025-08-01 01:30:56+00:00
312,Is malaysian government going bankrupt?,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income. the article also mentions that the proposal is under review and that epf members can currently fully withdraw their savings when they turn 55. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-08-01 00:49:37+00:00
313,Epf have no money to pay out?,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-08-01 00:03:30+00:00
314,"Like this for self contribution like me, bye bye, I will not contribute anymore.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any opinion or bias.",2025-07-31 23:05:59+00:00
315,"Brilliant comment section, no need to click article","sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that could provide retirees with a more stable source of income. the proposal would divide epf contributions into two parts, allowing retirees to withdraw part of their savings while still receiving monthly pension payments. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also highlights strong returns on epf investments in 2024, which could indicate a positive outlook for the fund's performance. overall, the sentiment of the article is positive as it discusses potential improvements to the epf system and strong investment returns.",2025-07-31 23:03:18+00:00
316,No ! I want all my money..,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income. while the article provides some details about the potential changes, it does not express a clear opinion or emotion. therefore, the sentiment of the text is neutral.",2025-07-31 17:15:59+00:00
317,this shows country has insufficient funds to pay lump sum,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the proposal is under review and that current epf withdrawal rules allow members to fully withdraw their savings when they turn 55. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-07-31 17:02:49+00:00
318,no,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-07-31 16:14:53+00:00
319,"I think in 2025 EPF suggested retirement fund at age 55 is around RM260k, if u hv more than that the balance can be took out anytime. Just that the RM260k in monthly? This is what I guess. Malaysia has many over that amount figure.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any opinion or bias.",2025-07-31 15:04:03+00:00
320,Now they want to control our money.,"sentiment: negative

explanation: the article discusses how the government is considering introducing monthly pension payouts for retirees in addition to the existing lump-sum withdrawal method. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. however, the sentiment of the article is negative as it suggests that the government is trying to control people's money and limit their freedom to withdraw their savings. the title ""say goodbye to freedom withdrawals after 55yo"" also implies a loss of autonomy and flexibility for retirees.",2025-07-31 14:24:20+00:00
321,"I don't have a lot of money. Even this little little bit of money, the government don't let me have control.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the government is considering this proposal as part of its 13th malaysia plan to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion about the matter. therefore, the sentiment of the text is neutral.",2025-07-31 14:23:31+00:00
322,"GG , money gone, still got many ppl input inside","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change and the epf's performance without expressing any clear opinion or bias.",2025-07-31 14:07:27+00:00
323,Don't kacau² our EPF. It is our money not yours...,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-07-31 14:04:33+00:00
324,"Government running out of money, too many wrong priorities.","sentiment: negative

explanation: the article discusses how the government is considering a new retirement plan for epf members that would allow them to receive monthly pension payments in addition to the existing lump-sum option. however, the proposal involves dividing epf contributions into two parts, which may be seen as a negative move as it would require retirees to withdraw part of their savings while still receiving monthly support from the pension portion. additionally, the article mentions that the government is considering this change as a way to help retirees manage their savings more wisely and secure long-term income after they stop working, which could be seen as an admission that the current system is not effective in achieving these goals. overall, the sentiment of the article is negative as it highlights potential drawbacks of the proposed change and suggests that the current system may not be sufficient for retirees' needs.",2025-07-31 13:45:24+00:00
325,I rather sign off agreement won't take gov welfare aid than agree to this,"sentiment: negative

explanation: the title of the article ""say goodbye to freedom withdrawals after 55yo: epf looking into monthly payouts in 5 years"" suggests that the government is considering a new retirement plan that would limit the freedom of epf members to withdraw their savings as a lump sum. instead, they would receive monthly pension payments, which could be seen as a reduction in their autonomy and flexibility in managing their finances. additionally, the article mentions that the proposal involves dividing epf contributions into two parts, which could be perceived as an additional layer of bureaucracy and complexity. overall, the sentiment of the article is negative as it highlights potential changes that may limit the freedom and autonomy of epf members.",2025-07-31 13:28:55+00:00
326,What if some wants to pay off their mortgage and live debt free? Are they denied of that that right???,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while some people may view this as a positive move, others may be neutral or have mixed feelings about it, as it could potentially limit their freedom to withdraw their savings as they see fit. therefore, the sentiment of the article is neutral.",2025-07-31 13:07:18+00:00
327,so ppl save up till retirement will not be able to take any money ahh? then how to go around the world? you dont tipu our money lah.,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while some people might view this as a positive change, others might be neutral about it or have mixed feelings. therefore, the sentiment of the article is considered neutral.",2025-08-01 14:04:07+00:00
328,This not yours money.......WTF,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion. therefore, the sentiment of the text is neutral.",2025-08-01 06:21:39+00:00
329,Crazy,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change and the epf's performance without expressing any strong opinions or biases.",2025-08-01 06:21:18+00:00
330,Can you please stop making fun of the hard-earned money of our people?,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article provides information about the current epf withdrawal rules and the strong returns delivered by the epf in 2024. overall, the tone of the article is neutral, providing factual information without expressing a clear opinion or bias.",2025-08-01 01:49:41+00:00
331,Crazy,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change and the epf's performance without expressing any strong opinions or biases.",2025-08-01 01:02:43+00:00
332,Never ever trust the Pmx spin specialist !,"sentiment: negative

explanation: the sentiment of ""never ever trust the pmx spin specialist!"" is negative because it expresses a strong distrust and skepticism towards the government's proposal to introduce monthly pension payouts for epf members. the title and content of the article suggest that the move may not be in the best interest of retirees, and that they should be cautious when considering this option. the use of the word ""goodbye"" in the title also implies a loss or sacrifice of freedom, which reinforces the negative sentiment.",2025-08-01 00:57:20+00:00
333,"Plz allow full withdrawal,not many ppl can live til 55yrs","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while some people may view this as a positive change, others may be neutral or have mixed feelings about it, as it could potentially limit their freedom to withdraw their full savings at age 55. therefore, the sentiment of the article is neutral.",2025-07-31 23:20:43+00:00
334,Big hole now,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change and the epf's performance without expressing any clear opinion or bias.",2025-07-31 14:17:39+00:00
335,"Salam. Yet our money, you want to control it?? what the hell! . Do the  Maha Kaya in that MADANI know, what is the real daily life? Do you think the retiree will still a life, after 56? Or Kerajaan Madani want to use the KWSP money for rolling.. because the bilion2 money, yet cannot be see...","sentiment: negative

explanation: the author of the article expresses negative sentiment towards the proposed change in epf withdrawal rules. they argue that the government's move to introduce monthly pension payouts and divide epf contributions into two parts is an attempt to control retirees' savings and limit their freedom. the author also questions the effectiveness of the proposal, suggesting that it may not provide long-term income security for retirees. additionally, they express concern about the potential impact on retirees who may not be able to access their full savings after the age of 55. overall, the tone of the article is critical of the government's plan and suggests that it may not be in the best interest of retirees.",2025-07-31 14:02:24+00:00
336,The headline used by Yu Ang Tan is stupid.,"sentiment: neutral

explanation: the headline used by yu ang tan is factual and informative, providing an update on a potential change in the employees provident fund (epf) withdrawal rules. the language used is straightforward and objective, without any apparent bias or emotion. therefore, the sentiment of the headline is neutral.",2025-07-31 13:55:35+00:00
337,Better curse them for badluck if cannot withdrawal after 55 years old...,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, it is presented as a potential improvement to the current epf withdrawal rules, which allow members to fully withdraw their savings when they turn 55. the article also mentions strong returns for the epf in 2024, but does not provide any negative or positive sentiment towards the proposed changes. overall, the tone of the article is neutral and informative.",2025-08-01 15:08:06+00:00
338,its not good this way its our own money Govt cannot say what to do its our own savings money . This is nonsense. change govt,"sentiment: negative

explanation: the article discusses how the government is considering a new retirement plan for epf members that would allow them to receive monthly pension payouts in addition to the existing lump-sum option. however, the sentiment of the article is negative as it highlights how this move could be seen as an attempt by the government to control how retirees manage their savings, and some people may view it as a form of ""say goodbye to freedom"" for retirees. additionally, the article mentions that the proposal involves dividing epf contributions into two parts, which could be seen as a negative change for some members who may prefer to keep their savings in one account. overall, the sentiment of the article is negative due to the potential loss of control and flexibility for retirees.",2025-08-01 09:23:20+00:00
339,P ly,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income. the article also mentions the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing information about the potential change and its purpose without expressing a clear opinion or bias.",2025-08-01 06:02:36+00:00
340,"EPF must come up with very clear guidelines. If I don't need the monthly payouts,  can I withdraw lump sum as and when I need the money. I should have the right and access to my funds at anytime. Guidelines must be very clear.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion. therefore, the sentiment of the text is neutral.",2025-08-01 04:58:46+00:00
341,جاز ایلن can make the option of monthly payout only available for people whose savings exceed a certain threshold,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that would allow retirees to receive monthly pension payments in addition to the existing lump-sum option. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the proposal involves dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. this setup would let retirees withdraw part of their savings while still receiving monthly support from the pension portion. the article highlights that the government is considering this change to help retirees secure long-term income and manage their savings more effectively. overall, the sentiment of the article is positive as it highlights a potential solution to help retirees secure their financial future.",2025-07-31 13:32:53+00:00
342,"last year my public mutial  fund.returned.is.14.96%. and.this.year.to.date is.4.87% not.so bad , but. One time take.out all  is always a risk.","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-08-01 04:55:55+00:00
343,Take out all.. Migrate to other country.. Wtf.. Malaysia..,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the government is considering this move to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any opinion or bias.",2025-08-01 04:44:24+00:00
344,This is what the past few months' propaganda and scare tactic is for,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some details about the potential changes, it does not express a clear opinion or emotion about the matter. therefore, the sentiment of the text is neutral.",2025-08-01 03:57:03+00:00
345,How long is long term income ? Till death ? What is the limit of long term ? Stupid move by government #KerajaanMadani,"sentiment: neutral

explanation: the sentiment of the given text is neutral as it provides information about a potential change in the employees provident fund (epf) withdrawal rules without expressing any strong opinions or biases. the text presents the proposal to divide epf contributions into two parts, one for a retirement lump sum and another for monthly pension payments, as a possible solution to help retirees manage their savings more wisely and secure long-term income. the text also mentions the current epf withdrawal rules and the strong returns delivered by the epf in 2024, but does not express any clear support or opposition to the proposed changes. overall, the tone of the text is informative and objective, without any apparent bias or emotion.",2025-08-01 03:48:35+00:00
346,The govt is doing like in Singapore they care about the citizens. All of us when we have lot of money we tend to spend without thinking  it will be lesser and lesser. I came across  this situation I need to work to survive my money has dry up. Hahaha work and work,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the government is considering this move to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a 6.3% dividend return for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and the strong returns delivered by the fund in 2024.",2025-08-01 03:05:00+00:00
347,Phase out,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the government is considering dividing epf contributions into two parts - one for a retirement lump sum and another for monthly pension payments. however, there is no clear indication of whether this proposal will be implemented or when it might take effect. overall, the tone of the article is neutral, providing information about the potential change without expressing any strong opinions or biases.",2025-08-01 00:11:25+00:00
348,"Not agree , it be good withdrawals all in 55 year to open our own businesss rather than give bit by bit","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. while the article provides some information about the potential benefits of this change, it also notes that the proposal is still under review and has not yet been implemented. therefore, the sentiment of the article is neutral, as it does not express a clear opinion or bias for or against the proposed change.",2025-07-31 23:50:37+00:00
349,This may be because of our government pro China. In China the CCP controls all money in all the banks. They can easily block or even cancel your personal bank account anytime any moment without any notification & all your savings will be gone.,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. while the proposal is still under review, it is presented as a potential improvement to the current epf system. overall, the tone of the article is neutral, providing information about the possible change without expressing a clear opinion or bias.",2025-07-31 23:50:28+00:00
350,"don't follow the Singaporean way. money can see but cannot use, until you fall sick😁","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, which may introduce monthly pension payouts in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article provides information on the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing factual information about the potential change to the epf system without expressing a clear opinion or bias.",2025-07-31 16:18:39+00:00
351,U will lose election if u implement this,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance without expressing any opinion or bias.",2025-07-31 15:46:04+00:00
352,Edwin Lam for the benefits of everyone 😁,"sentiment: positive

explanation: the article discusses a potential change to the employees provident fund (epf) that could provide retirees with a more stable source of income. the proposal would divide epf contributions into two parts, allowing retirees to withdraw part of their savings while still receiving monthly pension payments. this move is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also highlights strong returns on epf investments in 2024, which could indicate a positive outlook for the fund's performance. overall, the sentiment of the article is positive as it discusses potential improvements to the epf system and strong investment returns.",2025-07-31 14:38:17+00:00
353,the real reason is they want keep your money and invest and earn money !  F,"sentiment: negative

explanation: the sentiment of the article is negative because it suggests that the government's proposal to introduce monthly pension payouts for epf members may not be in their best interest. the article implies that the real reason behind this move is to keep retirees' money invested in the fund and earn more returns for the government, rather than being a genuine attempt to help retirees manage their savings wisely. the use of the phrase ""say goodbye to freedom withdrawals"" also suggests that the proposal may limit the flexibility of retirees to access their savings as they see fit. overall, the tone of the article is skeptical and critical of the government's intentions.",2025-07-31 15:21:39+00:00
354,Blardy govt got no money to payout. Our debts are over a trillion and still growing. Not even budget time spending rm611B on MP13,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where retirees may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposal is aimed at helping retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its financial performance without expressing any clear opinion or bias.",2025-07-31 15:12:05+00:00
355,"Why our own money need control by government, this was sign, government use the epf money and no effort to pay us in one shot","sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income. while the proposal is still under review, the article highlights the strong returns delivered by the epf in 2024. overall, the tone of the article is neutral, providing information on the potential changes without expressing a clear opinion or bias.",2025-07-31 14:43:33+00:00
356,EPF must be broke de.,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the proposed change aims to help retirees manage their savings more wisely and secure long-term income after they stop working. the article also mentions that the epf delivered strong returns in 2024, with a dividend return of 6.3% for both conventional and shariah accounts. overall, the tone of the article is neutral, providing information about the potential change to the epf and its performance in 2024 without expressing any clear opinion or bias.",2025-07-31 14:03:43+00:00
357,Hopefully no special uniq condition when we want all money,"sentiment: neutral

explanation: the article discusses a potential change to the employees provident fund (epf) in malaysia, where members may have the option to receive monthly pension payments in addition to the existing lump-sum withdrawal method. the move is aimed at helping retirees manage their savings more wisely and secure long-term income. while the proposal is still under review, the article highlights the current epf withdrawal rules and the strong returns delivered by the fund in 2024. overall, the tone of the article is neutral, providing information about the potential change without expressing a clear opinion or bias.",2025-07-31 14:02:30+00:00
